"","Block","Base_File","Repeated","Insert","Degredation","Image"
"113",2,"016a.jpg",1,NA,0,"016a.jpg"
"114",2,"017a.jpg",1,NA,0,"017a.jpg"
"115",2,"018b.jpg",1,NA,25,"018b_25_1.png"
"116",2,"019b.jpg",1,NA,0,"019b.jpg"
"117",2,"020b.jpg",1,NA,0,"020b.jpg"
"118",2,"021b.jpg",1,NA,75,"021b_75_1.png"
"119",2,"023a.jpg",1,NA,25,"023a_25_1.png"
"120",2,"027a.jpg",1,NA,0,"027a.jpg"
"121",2,"028a.jpg",1,NA,50,"028a_50_1.png"
"122",2,"029b.jpg",1,NA,50,"029b_50_1.png"
"123",2,"030b.jpg",1,NA,50,"030b_50_1.png"
"124",2,"032a.jpg",1,NA,75,"032a_75_1.png"
"125",2,"033a.jpg",1,NA,0,"033a.jpg"
"126",2,"034a.jpg",1,NA,0,"034a.jpg"
"127",2,"035a.jpg",1,NA,50,"035a_50_1.png"
"128",2,"039b.jpg",1,NA,50,"039b_50_1.png"
"129",2,"040a.jpg",1,NA,75,"040a_75_1.png"
"130",2,"041a.jpg",1,NA,50,"041a_50_1.png"
"131",2,"042a.jpg",1,NA,75,"042a_75_1.png"
"132",2,"045a.jpg",1,NA,0,"045a.jpg"
"133",2,"046b.jpg",1,NA,75,"046b_75_1.png"
"134",2,"047b.jpg",1,NA,50,"047b_50_1.png"
"135",2,"048b.jpg",1,NA,50,"048b_50_1.png"
"136",2,"049b.jpg",1,NA,25,"049b_25_1.png"
"137",2,"050a.jpg",1,NA,75,"050a_75_1.png"
"138",2,"051a.jpg",1,NA,25,"051a_25_1.png"
"139",2,"053b.jpg",1,NA,25,"053b_25_1.png"
"140",2,"054b.jpg",1,NA,75,"054b_75_1.png"
"141",2,"055b.jpg",1,NA,25,"055b_25_1.png"
"142",2,"057b.jpg",1,NA,50,"057b_50_1.png"
"143",2,"058b.jpg",1,NA,50,"058b_50_1.png"
"144",2,"059a.jpg",1,NA,25,"059a_25_1.png"
"145",2,"060a.jpg",1,NA,75,"060a_75_1.png"
"146",2,"061b.jpg",1,NA,75,"061b_75_1.png"
"147",2,"062b.jpg",1,NA,0,"062b.jpg"
"148",2,"063b.jpg",1,NA,25,"063b_25_1.png"
"149",2,"064b.jpg",1,NA,50,"064b_50_1.png"
"150",2,"065b.jpg",1,NA,25,"065b_25_1.png"
"151",2,"066a.jpg",1,NA,50,"066a_50_1.png"
"152",2,"067b.jpg",1,NA,50,"067b_50_1.png"
"153",2,"068b.jpg",1,NA,25,"068b_25_1.png"
"154",2,"070b.jpg",1,NA,25,"070b_25_1.png"
"155",2,"071a.jpg",1,NA,0,"071a.jpg"
"156",2,"073a.jpg",1,NA,50,"073a_50_1.png"
